"Name","Modified Time","Change Time","Access Time","Created Time","Size","Flags(Dir)","Flags(Meta)","Known","Location","MD5 Hash","SHA-256 Hash","MIME Type","Extension"
"AppCache131599274920787757.txt","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache131599274920787757.txt","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","txt"
"SettingsCache.txt","2017-05-09 08:18:04 SGT","2017-05-09 08:18:04 SGT","2017-05-09 08:18:04 SGT","2017-05-09 08:17:56 SGT","342245","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/SettingsCache.txt","3c3304d2b6c59be1e2f0a6d33e2a43cc","59c37386628fd353764d42d0b96090c42bd6c2699884f66e1f4009b037c39cab","text/plain","txt"
"AppCache131757410821921026.txt","2018-07-11 08:04:45 SGT","2018-07-11 08:04:45 SGT","2018-07-11 08:04:45 SGT","2018-07-11 08:04:45 SGT","114424","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache131757410821921026.txt","2a7bc328a1d980728eab37427589e32f","b1e0dd0f3f7eb0ef9792f431a739ec6b5a81f0f6596c7a565bcaf119359cfde3","text/plain","txt"
"LogSettings.txt","2018-07-11 08:04:49 SGT","2018-07-11 08:04:49 SGT","2017-05-09 09:06:37 SGT","2017-05-09 09:06:37 SGT","6","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Packages/Microsoft.SkypeApp_kzf8qxf38zg5c/LocalState/LogSettings.txt","9f8efe1796024814a630adc990f0b8a6","8790d57b31aab61956fce78a5f52578e7dc48b8b524062ae03d144edc3da29f6","text/plain","txt"
"Windows10UpgradeVersion.txt","2018-07-09 11:20:29 SGT","2018-07-09 11:20:29 SGT","2018-07-09 11:20:29 SGT","2018-07-09 11:20:29 SGT","14","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Temp/Windows10UpgradeVersion.txt","b0148e6864dd056a75e1ac4ffa744c93","fbab2f3d224dc1aec3f23c7f969f87844b2e7e2bb267e257c391dabb02f6b4cd","text/plain","txt"
"Windows10UpgradeVersion.txt","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Temp/Windows10UpgradeVersion.txt","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","txt"
"AustNet.txt","2018-07-03 09:18:24 SGT","2018-07-03 09:18:24 SGT","2018-07-03 09:18:24 SGT","2018-07-03 09:18:24 SGT","46","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Roaming/mIRC/channels/AustNet.txt","dd716b8f2a9f6c4b1d5265d9e23eb06a","4a4f8070030b74bc92f302b32ae2455af7f369fa9767e39f157bee6bc433b583","text/plain","txt"
"AlternateServices.txt","2018-07-11 08:09:34 SGT","2018-07-11 08:09:34 SGT","2018-05-02 10:34:17 SGT","2018-05-02 10:34:17 SGT","0","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Roaming/Mozilla/Firefox/Profiles/134xeumt.default/AlternateServices.txt","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","txt"
"pkcs11.txt","2018-05-02 10:32:36 SGT","2018-05-02 10:32:36 SGT","2018-05-02 10:32:36 SGT","2018-05-02 10:32:36 SGT","917","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Roaming/Mozilla/Firefox/Profiles/134xeumt.default/pkcs11.txt","bfb2f15dbc89a2bcf7bb40a1787fc9ac","fb2861791ade31d3d1b2b53bb22497a3f21eb9156a024c88e113af4de6d86107","text/plain","txt"
"revocations.txt","2018-06-18 08:23:16 SGT","2018-06-18 08:23:16 SGT","2018-06-18 08:23:16 SGT","2018-06-18 08:23:16 SGT","41132","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Roaming/Mozilla/Firefox/Profiles/134xeumt.default/revocations.txt","2055b00736958d793ad23b50c3df000a","b1fcbdac0ee72983e1e164298f03820d57b0695f86f38f5d1051f6f6a911c243","text/plain","txt"
