"Name","Modified Time","Change Time","Access Time","Created Time","Size","Flags(Dir)","Flags(Meta)","Known","Location","MD5 Hash","SHA-256 Hash","MIME Type","Extension"
"license.rtf","2017-03-19 04:59:12 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:12 SGT","2017-03-19 04:59:12 SGT","38218","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-l..efault-professional_31bf3856ad364e35_10.0.15063.0_none_4fe0a5a95d9fd91f/license.rtf","59c1e86521777a80e714991c609aec5e","02d56d9654c23a86e7614997ffff0d0e42cd5508e9e73788a0555ef9cd26f705","application/rtf","rtf"
"license.rtf","2017-02-11 02:28:40 SGT","2017-05-10 01:38:54 SGT","2017-03-19 10:28:32 SGT","2017-03-19 10:27:13 SGT","38218","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-l..fessional.resources_31bf3856ad364e35_10.0.15063.0_en-us_544571cc55fde8da/license.rtf","59c1e86521777a80e714991c609aec5e","02d56d9654c23a86e7614997ffff0d0e42cd5508e9e73788a0555ef9cd26f705","application/rtf","rtf"
"license.rtf","2017-02-11 02:28:40 SGT","2017-05-10 01:38:54 SGT","2017-03-19 10:28:32 SGT","2017-03-19 10:27:13 SGT","42320","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-l..fessional.resources_31bf3856ad364e35_10.0.15063.0_en-us_a91a278c365d401a/license.rtf","9366eca0e07b592b6e7582d53cb1af5a","58dff746ab8104c667842b036e0a43859fc772c5f1af43b5b3bd1200e269cd5e","application/rtf","rtf"
"license.rtf","2017-02-11 02:28:40 SGT","2017-05-10 01:38:54 SGT","2017-03-19 10:28:32 SGT","2017-03-19 10:27:13 SGT","539","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-l..lume-core.resources_31bf3856ad364e35_10.0.15063.0_en-us_9faf697e001f6adf/license.rtf","129ea0e2bda698ae867efe78e0958541","78a249b6e0f74979d2d2a230abbe5f3c9b558fcc01e61c7c09950304cf95c7c0","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:12 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:12 SGT","2017-03-19 04:59:12 SGT","42320","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-l..nse-oem-enterpriseg_31bf3856ad364e35_10.0.15063.0_none_4ca9059d53283d92/license.rtf","9366eca0e07b592b6e7582d53cb1af5a","58dff746ab8104c667842b036e0a43859fc772c5f1af43b5b3bd1200e269cd5e","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:12 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:12 SGT","2017-03-19 04:59:12 SGT","38218","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-l..ofessionaleducation_31bf3856ad364e35_10.0.15063.0_none_57138c9597413d9b/license.rtf","59c1e86521777a80e714991c609aec5e","02d56d9654c23a86e7614997ffff0d0e42cd5508e9e73788a0555ef9cd26f705","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:12 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:12 SGT","2017-03-19 04:59:12 SGT","42320","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-l..ofessionaleducation_31bf3856ad364e35_10.0.15063.0_none_90f56d0608d0954f/license.rtf","9366eca0e07b592b6e7582d53cb1af5a","58dff746ab8104c667842b036e0a43859fc772c5f1af43b5b3bd1200e269cd5e","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:12 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:12 SGT","2017-03-19 04:59:12 SGT","42320","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-l..se-oem-professional_31bf3856ad364e35_10.0.15063.0_none_1f26c428f3dcec97/license.rtf","9366eca0e07b592b6e7582d53cb1af5a","58dff746ab8104c667842b036e0a43859fc772c5f1af43b5b3bd1200e269cd5e","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:11 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:11 SGT","2017-03-19 04:59:11 SGT","539","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-l..se-volume-education_31bf3856ad364e35_10.0.15063.0_none_611eaf8c6189ddd9/license.rtf","129ea0e2bda698ae867efe78e0958541","78a249b6e0f74979d2d2a230abbe5f3c9b558fcc01e61c7c09950304cf95c7c0","application/rtf","rtf"
"license.rtf","2017-02-11 02:28:40 SGT","2017-05-10 01:38:54 SGT","2017-03-19 10:28:32 SGT","2017-03-19 10:27:13 SGT","42320","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-l..terpriseg.resources_31bf3856ad364e35_10.0.15063.0_en-us_4509d5e4af9a30e7/license.rtf","9366eca0e07b592b6e7582d53cb1af5a","58dff746ab8104c667842b036e0a43859fc772c5f1af43b5b3bd1200e269cd5e","application/rtf","rtf"
